Unnamed: 0,casa,tarifa,alfa,conf_tip,cargas,fit_min,fit_med,fit_max,std_dev,consumo,custo_min,custo_med,custo_max,target,conf_min,conf_med,conf_max,t_med,temp,umidade,humor,omega,rel_alt
2023-03-17 02:04:59,79,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.59,3.73,4.11,4.04,0.93,0.96,0.98,0.0922,23.7,53.3,7.4,0.31,0
2023-03-17 02:05:00,80,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,12.2,13.2,14.5,13.8,0.48,0.7,0.82,0.713,40.4,97.5,2.0,0.84,0
2023-03-17 02:05:01,81,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.59,3.73,4.11,4.04,0.93,0.96,0.98,0.0929,40.3,95.9,4.3,0.83,0
2023-03-17 02:05:02,82,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,12.2,13.2,14.5,13.8,0.48,0.7,0.82,0.714,4.3,19.9,4.0,0.18,0
2023-03-17 02:05:03,83,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.59,3.73,4.11,4.04,0.93,0.96,0.98,0.0968,11.4,6.0,3.1,0.22,0
2023-03-17 02:05:04,84,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,12.2,13.2,14.5,13.8,0.48,0.7,0.82,0.724,28.6,99.5,0.5,0.62,0
2023-03-17 02:05:05,85,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.59,3.73,4.11,4.04,0.93,0.96,0.98,0.0972,19.6,11.0,8.2,0.16,0
2023-03-17 02:05:06,86,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,12.2,13.2,14.5,13.8,0.48,0.7,0.82,0.719,16.1,69.0,3.4,0.45,0
2023-03-17 02:05:07,87,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.59,3.73,4.11,4.04,0.93,0.96,0.98,0.0955,0.4,81.6,7.5,0.17,0
2023-03-17 02:05:08,88,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,12.2,13.2,14.5,13.8,0.48,0.7,0.82,0.715,39.1,11.6,5.6,0.67,0
2023-03-17 02:05:09,89,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.59,3.73,4.11,4.04,0.93,0.96,0.98,0.0948,28.2,39.2,8.3,0.31,0
2023-03-17 02:05:10,90,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,12.2,13.2,14.5,13.8,0.48,0.7,0.82,0.714,24.8,18.9,3.8,0.49,0
2023-03-17 02:05:11,91,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.59,3.73,4.11,4.04,0.93,0.96,0.98,0.0942,27.1,24.0,7.2,0.35,0
2023-03-17 02:05:12,92,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,12.2,13.2,14.5,13.8,0.48,0.7,0.82,0.706,30.1,16.5,9.7,0.43,0
2023-03-17 02:05:13,93,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.59,3.73,4.11,4.04,0.93,0.96,0.98,0.0948,10.6,63.0,10.0,0.16,0
2023-03-17 02:05:14,94,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,12.2,13.2,14.5,13.8,0.48,0.7,0.82,0.717,33.8,90.4,0.8,0.83,0
2023-03-17 02:05:15,95,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.59,3.73,4.11,4.04,0.93,0.96,0.98,0.0947,5.3,76.2,2.8,0.16,0
2023-03-17 02:05:16,96,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,12.2,13.2,14.5,13.8,0.48,0.7,0.82,0.713,29.4,55.7,3.2,0.62,0
2023-03-17 02:05:17,97,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.59,3.73,4.11,4.04,0.93,0.96,0.98,0.0932,28.9,85.2,8.3,0.39,0
2023-03-17 02:05:18,98,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,12.2,13.2,14.5,13.8,0.48,0.7,0.82,0.715,20.7,91.4,4.7,0.32,0
2023-03-17 02:05:19,99,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.59,3.73,4.11,4.04,0.93,0.96,0.98,0.0937,37.8,13.3,5.5,0.66,0
2023-03-17 02:05:20,100,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,12.2,13.2,14.5,13.8,0.48,0.7,0.82,0.717,17.7,78.0,1.9,0.5,0
2023-03-18 03:03:02,1,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0715,34.2,60.5,8.3,0.51,0
2023-03-18 03:03:03,2,TC,0.0,Fuzzy,Padrão B,1.2,1.24,1.28,0.017,14.5,12.7,12.7,12.7,12.7,0.71,0.85,0.97,0.844,29.6,55.5,5.1,0.54,1
2023-03-18 03:03:04,3,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.072,26.3,58.8,1.3,0.62,0
2023-03-18 03:03:05,4,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,12.7,12.7,0.91,0.96,0.99,0.565,0.9,8.9,9.1,0.16,1
2023-03-18 03:03:06,5,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.804,18.9,4.0,2.6,0.5,0
2023-03-18 03:03:07,6,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.006,14.5,12.7,12.7,12.7,12.7,0.9,0.96,0.98,0.541,1.6,79.9,4.5,0.17,1
2023-03-18 03:03:08,7,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0022,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0796,20.8,4.4,8.8,0.17,1
2023-03-18 03:03:09,8,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.81,25.5,29.8,0.7,0.51,0
2023-03-18 03:03:10,9,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,12.7,12.7,0.91,0.96,0.99,0.555,4.9,78.8,0.2,0.16,1
2023-03-18 03:03:11,10,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.817,34.0,12.2,6.5,0.61,0
2023-03-18 03:03:12,11,TC,0.0,Fuzzy,Padrão B,1.22,1.25,1.27,0.012,14.5,12.7,12.7,12.7,12.7,0.77,0.87,0.93,0.709,30.3,94.0,9.0,0.48,1
2023-03-18 03:03:13,12,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.002,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0709,14.3,37.1,3.0,0.38,1
2023-03-18 03:03:14,13,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0718,17.9,30.9,5.8,0.19,0
2023-03-18 03:03:15,14,TC,0.0,Fuzzy,Padrão B,1.22,1.25,1.27,0.012,14.5,12.7,12.7,12.7,12.7,0.77,0.87,0.93,0.716,17.4,9.7,2.9,0.48,1
2023-03-18 03:03:16,15,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0019,4.86,4.24,4.24,4.24,4.24,0.97,0.98,0.99,0.0726,5.3,97.1,9.5,0.16,1
2023-03-18 03:03:17,16,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.815,30.4,57.2,1.3,0.7,0
2023-03-18 03:03:18,17,TC,0.0,Fuzzy,Padrão B,1.2,1.25,1.27,0.016,14.5,12.7,12.7,12.7,12.7,0.71,0.86,0.95,0.683,17.6,50.5,0.7,0.5,1
2023-03-18 03:03:19,18,TC,0.0,Fuzzy,Padrão B,1.18,1.23,1.27,0.025,14.5,12.7,12.7,12.7,12.7,0.62,0.81,0.94,0.961,38.9,71.2,6.0,0.84,1
2023-03-18 03:03:20,19,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0019,4.86,4.24,4.24,4.24,4.24,0.97,0.98,0.99,0.075,3.5,84.8,2.6,0.16,1
2023-03-18 03:03:21,20,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.803,5.9,58.9,8.6,0.16,0
2023-03-18 03:03:22,21,TC,0.0,Fuzzy,Padrão B,1.24,1.26,1.27,0.0085,14.5,12.7,12.7,12.7,12.7,0.83,0.92,0.96,0.573,12.8,71.8,1.7,0.29,1
2023-03-18 03:03:23,22,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0703,7.1,88.6,4.7,0.16,0
2023-03-18 03:03:24,23,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,12.7,12.7,0.91,0.96,0.99,0.565,0.6,11.8,6.3,0.16,1
2023-03-18 03:03:25,24,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.804,24.9,8.8,2.2,0.51,0
2023-03-18 03:03:26,25,TC,0.0,Fuzzy,Padrão B,1.19,1.23,1.26,0.018,14.5,12.7,12.7,12.7,12.7,0.65,0.82,0.93,0.784,40.4,0.3,6.9,0.64,1
2023-03-18 03:03:27,26,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.807,34.9,51.9,4.6,0.63,0
2023-03-18 03:03:28,27,TC,0.0,Fuzzy,Padrão B,1.18,1.23,1.27,0.025,14.5,12.7,12.7,12.7,12.7,0.62,0.81,0.94,0.968,40.2,83.4,4.7,0.84,1
2023-03-18 03:03:29,28,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0019,4.86,4.24,4.24,4.24,4.24,0.97,0.98,0.99,0.0717,9.2,54.8,2.3,0.16,1
2023-03-18 03:03:30,29,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.813,20.9,16.1,1.6,0.5,0
2023-03-18 03:03:31,30,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,12.7,12.7,0.91,0.96,0.99,0.557,2.3,12.9,5.0,0.16,1
2023-03-18 03:03:32,31,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.81,23.3,82.8,1.4,0.64,0
2023-03-18 03:03:33,32,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,12.7,12.7,0.91,0.96,0.99,0.56,6.3,49.1,6.3,0.16,1
2023-03-18 03:03:34,33,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.812,14.3,50.0,6.9,0.18,0
2023-03-18 03:03:35,34,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.006,14.5,12.7,12.7,12.7,12.7,0.9,0.96,0.98,0.542,13.6,83.9,8.1,0.17,1
2023-03-18 03:03:36,35,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0019,4.86,4.24,4.24,4.24,4.24,0.97,0.98,0.99,0.0755,6.7,60.5,7.7,0.16,1
2023-03-18 03:03:37,36,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.803,1.6,79.8,1.3,0.16,0
2023-03-18 03:03:38,37,TC,0.0,Fuzzy,Padrão B,1.25,1.27,1.28,0.0082,14.5,12.7,12.7,12.7,12.7,0.87,0.94,0.98,0.581,18.3,10.8,6.4,0.22,1
2023-03-18 03:03:39,38,TC,0.0,Fuzzy,Padrão A,1.27,1.27,1.28,0.0019,16.4,14.3,14.3,14.3,14.3,0.95,0.96,0.97,1.93,6.6,72.7,2.0,0.16,1
2023-03-18 03:03:40,39,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,14.3,14.3,0.81,0.87,0.91,2.43,34.8,45.5,5.0,0.67,0
2023-03-18 03:03:41,40,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0022,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.083,38.4,13.2,6.3,0.65,1
2023-03-18 03:03:42,41,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0022,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0799,7.0,2.0,3.7,0.17,1
2023-03-18 03:03:43,42,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.81,40.8,4.6,6.1,0.68,0
2023-03-18 03:03:44,43,TC,0.0,Fuzzy,Padrão B,1.19,1.24,1.26,0.021,14.5,12.7,12.7,12.7,12.7,0.65,0.84,0.93,0.85,38.5,0.2,5.9,0.66,1
2023-03-18 03:03:45,44,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,14.3,14.3,0.81,0.87,0.91,2.44,31.0,96.9,1.6,0.74,0
2023-03-18 03:03:46,45,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0027,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0752,38.2,52.0,7.2,0.6,1
2023-03-18 03:03:47,46,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.811,27.9,68.2,7.5,0.37,0
2023-03-18 03:03:48,47,TC,0.0,Fuzzy,Padrão B,1.21,1.25,1.27,0.015,14.5,12.7,12.7,12.7,12.7,0.72,0.86,0.96,0.731,31.3,27.9,5.3,0.56,1
2023-03-18 03:03:49,48,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0019,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0777,21.2,23.0,7.0,0.37,1
2023-03-18 03:03:50,49,TC,0.0,Fuzzy,Padrão B,1.15,1.23,1.26,0.026,14.5,12.7,12.7,12.7,12.7,0.52,0.79,0.91,0.846,32.4,41.5,2.1,0.8,1
2023-03-18 03:03:51,50,TC,0.0,Fuzzy,Padrão A,1.23,1.25,1.27,0.012,16.4,14.3,14.3,14.3,14.3,0.79,0.88,0.93,2.13,38.0,97.4,3.0,0.84,1
2023-03-18 03:03:52,51,ToU,1.0,Fuzzy,Padrão A,1.07,1.15,1.24,0.05,16.4,12.0,13.3,14.6,15.8,0.78,0.85,0.9,2.32,25.9,57.0,3.2,0.63,1
2023-03-18 03:03:53,52,ToU,0.25,No_fuzzy,Padrão C,1.21,1.22,1.23,0.0077,4.86,3.59,3.74,4.06,4.04,0.94,0.96,0.99,0.0905,14.8,83.6,6.5,0.17,0
2023-03-18 03:03:54,53,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.59,3.74,4.09,4.04,0.93,0.96,0.98,0.0842,24.1,48.1,5.0,0.46,0
2023-03-18 03:03:55,54,ToU,0.5,Fuzzy,Padrão B,1.1,1.16,1.19,0.024,14.5,12.2,13.1,14.6,13.8,0.89,0.94,0.97,0.693,10.5,35.5,3.0,0.19,1
2023-03-18 03:03:56,55,ToU,0.25,Fuzzy,Padrão B,1.13,1.19,1.22,0.027,14.5,12.2,13.3,14.9,13.8,0.65,0.84,0.94,0.805,30.9,12.6,5.9,0.56,1
2023-03-18 03:03:57,56,ToU,0.0,Fuzzy,Padrão B,1.18,1.23,1.27,0.025,14.5,12.8,14.2,15.4,13.8,0.62,0.81,0.94,0.954,37.8,98.6,5.2,0.84,1
2023-03-18 03:03:58,57,ToU,0.25,Fuzzy,Padrão A,1.18,1.22,1.25,0.017,16.4,11.8,13.9,16.3,15.8,0.79,0.87,0.92,2.33,29.7,60.6,1.5,0.65,1
2023-03-18 03:03:59,58,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.59,3.74,4.09,4.04,0.93,0.96,0.98,0.0844,37.2,31.0,7.1,0.61,0
2023-03-18 03:04:00,59,ToU,0.5,Fuzzy,Padrão B,1.08,1.14,1.18,0.028,14.5,12.2,13.3,14.8,13.8,0.74,0.86,0.94,0.609,27.6,96.9,4.2,0.45,1
2023-03-18 03:04:01,60,ToU,0.5,No_fuzzy,Padrão A,1.14,1.19,1.24,0.027,16.4,11.9,13.5,15.0,15.8,0.76,0.82,0.88,2.57,14.3,29.8,4.6,0.31,0
2023-03-18 03:04:02,61,ToU,1.0,No_fuzzy,Padrão A,1.07,1.15,1.24,0.05,16.4,12.0,13.3,14.6,15.8,0.72,0.81,0.86,2.32,7.0,5.8,5.7,0.16,0
2023-03-18 03:04:03,62,ToU,0.25,No_fuzzy,Padrão C,1.21,1.22,1.23,0.0077,4.86,3.59,3.74,4.06,4.04,0.94,0.96,0.99,0.0905,29.9,70.6,8.4,0.46,0
2023-03-18 03:04:04,63,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.59,3.74,4.09,4.04,0.93,0.96,0.98,0.0858,7.5,16.1,0.3,0.16,0
2023-03-18 03:04:05,64,ToU,0.5,Fuzzy,Padrão B,1.11,1.16,1.19,0.025,14.5,12.2,13.2,14.6,13.8,0.91,0.95,0.97,0.644,1.0,7.9,2.0,0.16,1
2023-03-18 03:04:06,65,ToU,0.75,Fuzzy,Padrão B,0.997,1.08,1.15,0.046,14.5,12.2,13.3,14.8,13.8,0.64,0.81,0.89,0.677,36.1,33.7,7.3,0.58,1
2023-03-18 03:04:07,66,ToU,0.5,No_fuzzy,Padrão B,1.04,1.12,1.17,0.032,14.5,12.3,13.2,14.9,13.8,0.51,0.72,0.89,0.721,13.2,10.4,7.9,0.17,0
2023-03-18 03:04:08,67,ToU,0.25,Fuzzy,Padrão C,1.2,1.23,1.24,0.0087,4.86,3.59,3.74,4.11,4.04,0.95,0.97,0.99,0.103,11.8,20.1,9.9,0.16,1
2023-03-18 03:04:09,68,ToU,0.0,Fuzzy,Padrão A,1.27,1.27,1.28,0.0019,16.4,12.7,15.0,16.7,15.8,0.95,0.96,0.97,1.91,5.9,42.8,1.6,0.16,1
2023-03-18 03:04:10,69,ToU,1.0,No_fuzzy,Padrão B,0.925,1.03,1.11,0.057,14.5,12.2,13.3,14.8,13.8,0.52,0.72,0.81,0.761,10.7,11.5,3.7,0.21,0
2023-03-18 03:04:11,70,ToU,1.0,Fuzzy,Padrão A,1.07,1.15,1.24,0.05,16.4,12.0,13.3,14.6,15.8,0.83,0.88,0.92,2.32,29.0,87.1,7.1,0.47,1
2023-03-18 03:04:12,71,ToU,0.25,No_fuzzy,Padrão C,1.21,1.22,1.23,0.0077,4.86,3.59,3.74,4.06,4.04,0.94,0.96,0.99,0.0916,9.1,15.4,5.0,0.16,0
2023-03-18 03:04:13,72,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.59,3.74,4.09,4.04,0.93,0.96,0.98,0.0865,31.8,52.6,9.3,0.48,0
2023-03-18 03:04:14,73,ToU,0.5,Fuzzy,Padrão B,1.11,1.16,1.19,0.025,14.5,12.2,13.2,14.6,13.8,0.91,0.95,0.97,0.654,4.0,12.5,6.0,0.16,1
2023-03-18 03:04:15,74,ToU,0.75,Fuzzy,Padrão B,1.01,1.1,1.15,0.038,14.5,12.2,13.2,14.8,13.8,0.9,0.94,0.97,0.717,5.4,55.4,4.2,0.17,1
2023-03-18 03:04:16,75,ToU,0.25,No_fuzzy,Padrão A,1.18,1.22,1.24,0.015,16.4,12.0,13.5,15.5,15.8,0.7,0.84,0.92,2.46,2.9,92.6,3.4,0.16,0
2023-03-18 03:04:17,76,ToU,0.75,Fuzzy,Padrão B,1.01,1.1,1.15,0.038,14.5,12.2,13.2,14.8,13.8,0.9,0.94,0.97,0.726,23.1,63.9,9.2,0.17,1
2023-03-18 03:04:18,77,ToU,0.25,No_fuzzy,Padrão A,1.18,1.22,1.24,0.015,16.4,12.0,13.5,15.5,15.8,0.7,0.84,0.92,2.49,19.0,4.4,8.8,0.16,0
2023-03-18 03:04:19,78,ToU,0.75,Fuzzy,Padrão B,0.993,1.09,1.15,0.036,14.5,12.2,13.1,14.5,13.8,0.48,0.7,0.85,0.735,40.2,1.0,0.5,0.84,1
2023-03-18 03:04:20,79,ToU,0.75,No_fuzzy,Padrão A,1.07,1.17,1.25,0.047,16.4,11.8,13.5,15.5,15.8,0.74,0.82,0.89,2.65,19.7,67.6,5.5,0.25,0
2023-03-18 03:04:21,80,ToU,0.75,Fuzzy,Padrão B,1.01,1.1,1.15,0.045,14.5,12.2,13.2,14.8,13.8,0.86,0.92,0.96,0.742,19.1,68.6,7.1,0.24,1
2023-03-18 03:04:22,81,ToU,0.5,Fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.59,3.72,4.11,4.04,0.93,0.96,0.98,0.0965,38.6,55.6,5.9,0.66,1
2023-03-18 03:04:23,82,ToU,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,13.2,14.2,15.2,13.8,0.58,0.79,0.91,0.812,28.7,87.2,8.4,0.37,0
2023-03-18 03:04:24,83,ToU,0.75,No_fuzzy,Padrão A,1.07,1.17,1.25,0.047,16.4,11.8,13.5,15.5,15.8,0.74,0.82,0.89,2.64,34.8,69.0,8.0,0.62,0
2023-03-18 03:04:25,84,ToU,0.75,Fuzzy,Padrão B,1.03,1.09,1.15,0.033,14.5,12.2,13.2,14.3,13.8,0.73,0.84,0.94,0.71,16.1,33.8,3.4,0.45,1
2023-03-18 03:04:26,85,ToU,0.75,Fuzzy,Padrão C,1.07,1.13,1.15,0.028,4.86,3.59,3.71,4.05,4.04,0.94,0.96,0.98,0.0878,15.5,96.4,4.1,0.36,1
2023-03-18 03:04:27,86,ToU,0.5,Fuzzy,Padrão B,1.1,1.16,1.19,0.028,14.5,12.2,13.2,14.5,13.8,0.89,0.94,0.96,0.667,12.3,52.6,8.2,0.17,1
2023-03-18 03:04:28,87,ToU,1.0,Fuzzy,Padrão A,1.07,1.15,1.24,0.05,16.4,12.0,13.3,14.6,15.8,0.93,0.94,0.96,2.31,5.7,50.4,4.8,0.16,1
2023-03-18 03:04:29,88,ToU,0.25,No_fuzzy,Padrão C,1.21,1.22,1.23,0.0077,4.86,3.59,3.74,4.06,4.04,0.94,0.96,0.99,0.0906,21.4,47.2,3.3,0.57,0
2023-03-18 03:04:30,89,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.59,3.74,4.09,4.04,0.93,0.96,0.98,0.0852,24.2,87.7,10.0,0.18,0
2023-03-18 03:04:31,90,ToU,0.5,Fuzzy,Padrão B,1.07,1.14,1.19,0.028,14.5,12.2,13.3,14.7,13.8,0.69,0.83,0.9,0.667,25.2,12.6,3.9,0.5,1
2023-03-18 03:04:32,91,ToU,0.25,Fuzzy,Padrão B,1.18,1.21,1.23,0.014,14.5,12.2,13.3,14.8,13.8,0.9,0.95,0.98,0.581,15.7,80.4,5.7,0.17,1
2023-03-18 03:04:33,92,ToU,0.75,Fuzzy,Padrão C,1.07,1.13,1.15,0.025,4.86,3.59,3.71,4.05,4.04,0.93,0.96,0.98,0.106,40.1,1.8,8.7,0.5,1
2023-03-18 03:04:34,93,ToU,0.25,Fuzzy,Padrão B,1.18,1.21,1.23,0.013,14.5,12.2,13.2,14.5,13.8,0.89,0.94,0.96,0.599,7.2,72.4,7.0,0.18,1
2023-03-18 03:04:35,94,ToU,0.25,No_fuzzy,Padrão C,1.21,1.22,1.23,0.0077,4.86,3.59,3.74,4.06,4.04,0.94,0.96,0.99,0.0904,37.2,67.4,3.9,0.71,0
2023-03-18 03:04:36,95,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.59,3.74,4.09,4.04,0.93,0.96,0.98,0.0891,11.0,45.2,0.6,0.2,0
2023-03-18 03:04:37,96,ToU,0.5,Fuzzy,Padrão B,1.08,1.14,1.18,0.027,14.5,12.3,13.1,14.8,13.8,0.76,0.84,0.94,0.69,25.5,7.6,1.5,0.51,1
2023-03-18 03:04:38,97,ToU,0.75,No_fuzzy,Padrão C,1.07,1.13,1.15,0.021,4.86,3.59,3.68,4.04,4.04,0.93,0.96,0.98,0.0892,38.6,32.9,4.4,0.64,0
2023-03-18 03:04:39,98,ToU,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,13.7,15.1,16.7,15.8,0.81,0.87,0.91,2.4,30.8,6.8,1.4,0.73,0
2023-03-18 03:04:40,99,ToU,0.5,Fuzzy,Padrão A,1.15,1.2,1.26,0.031,16.4,11.8,13.6,15.5,15.8,0.92,0.95,0.97,2.44,2.9,18.6,7.9,0.16,1
2023-03-18 03:04:41,100,ToU,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0019,4.86,3.68,3.98,4.11,4.04,0.97,0.98,0.99,0.0783,28.3,87.8,8.3,0.34,1
2023-03-19 04:03:34,1,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.829,20.7,29.0,1.1,0.5,0
2023-03-19 04:03:35,2,TC,0.0,Fuzzy,Padrão B,1.25,1.27,1.28,0.0068,14.5,12.7,12.7,12.7,12.7,0.89,0.95,0.98,0.541,24.7,77.7,8.8,0.18,1
2023-03-19 04:03:36,3,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.811,37.4,98.8,8.8,0.65,0
2023-03-19 04:03:37,4,TC,0.0,Fuzzy,Padrão B,1.2,1.25,1.27,0.016,14.5,12.7,12.7,12.7,12.7,0.71,0.86,0.95,0.693,20.8,24.0,1.3,0.5,1
2023-03-19 04:03:38,5,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.006,14.5,12.7,12.7,12.7,12.7,0.9,0.96,0.98,0.546,20.8,28.0,9.1,0.17,1
2023-03-19 04:03:39,6,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0027,4.86,4.24,4.24,4.24,4.24,0.95,0.98,0.99,0.088,40.1,48.4,2.0,0.84,1
2023-03-19 04:03:40,7,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,14.3,14.3,0.81,0.87,0.91,2.41,13.1,44.5,5.0,0.17,0
2023-03-19 04:03:41,8,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0022,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0642,15.6,51.4,2.2,0.43,1
