Unnamed: 0,casa,tarifa,alfa,conf_tip,cargas,fit_min,fit_med,fit_max,std_dev,consumo,custo_med,target,conf_med %,t_med,temp,umidade,humor,omega,rel_alt
2022-07-19 18:08:23,79,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.853,23.6,27.6,4.7,0.46,0
2022-07-19 18:08:24,80,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.107,6.7,83.8,3.9,0.17,0
2022-07-19 18:08:25,81,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.809,10.4,13.9,9.8,0.16,0
2022-07-19 18:08:26,82,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0965,37.9,1.7,5.5,0.66,0
2022-07-19 18:08:27,83,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.789,8.2,16.5,7.1,0.17,0
2022-07-19 18:08:28,84,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.12,28.4,58.9,2.4,0.63,0
2022-07-19 18:08:29,85,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.872,11.5,65.5,9.6,0.16,0
2022-07-19 18:08:30,86,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.125,23.4,85.6,3.9,0.52,0
2022-07-19 18:08:31,87,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.841,2.7,29.9,6.8,0.17,0
2022-07-19 18:08:32,88,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.104,11.2,31.4,7.2,0.17,0
2022-07-19 18:08:33,89,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.774,2.6,89.8,1.6,0.16,0
2022-07-19 18:08:34,90,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.115,2.3,69.3,5.8,0.16,0
2022-07-19 18:08:35,91,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.837,26.6,23.6,6.3,0.47,0
2022-07-19 18:08:36,92,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.12,30.3,82.7,8.9,0.48,0
2022-07-19 18:08:37,93,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.916,38.5,26.2,4.8,0.66,0
2022-07-19 18:08:38,94,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.116,34.8,6.8,7.6,0.55,0
2022-07-19 18:08:39,95,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.795,37.9,0.4,7.4,0.57,0
2022-07-19 18:08:40,96,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.101,26.7,22.0,9.3,0.23,0
2022-07-19 18:08:41,97,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.865,20.0,50.9,8.5,0.16,0
2022-07-19 18:08:42,98,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.105,6.4,53.2,6.1,0.16,0
2022-07-19 18:08:43,99,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.791,27.7,35.8,9.3,0.28,0
2022-07-19 18:08:44,100,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.112,8.2,3.9,0.2,0.16,0
2022-07-20 19:07:55,1,Fixa,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0016,4.86,4.24,4.24,0.98,0.0892,16.6,6.1,6.7,0.19,1
2022-07-20 19:07:56,2,Fixa,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0026,4.86,4.24,4.24,0.98,0.0969,21.4,49.9,1.8,0.62,1
2022-07-20 19:07:57,3,Fixa,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.002,4.86,4.24,4.24,0.98,0.0857,14.2,45.8,1.6,0.37,1
2022-07-20 19:07:58,4,Fixa,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,0.87,2.91,34.2,71.0,5.8,0.84,0
2022-07-20 19:07:59,5,Fixa,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0026,4.86,4.24,4.24,0.98,0.114,35.1,87.4,2.4,0.84,1
2022-07-20 19:08:00,6,Fixa,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,1.19,13.4,40.6,7.3,0.17,0
2022-07-20 19:08:01,7,Fixa,0.0,Fuzzy,Padrão B,1.18,1.23,1.27,0.024,14.5,12.7,12.7,0.8,1.17,37.2,49.9,2.3,0.84,1
2022-07-20 19:08:02,8,Fixa,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0026,4.86,4.24,4.24,0.98,0.117,40.7,95.0,2.9,0.84,1
2022-07-20 19:08:03,9,Fixa,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,0.87,2.76,9.7,64.7,6.7,0.17,0
2022-07-20 19:08:04,10,Fixa,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0015,4.86,4.24,4.24,0.98,0.0807,24.2,68.5,6.3,0.23,1
2022-07-20 19:08:05,11,Fixa,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,0.87,2.81,15.6,18.3,3.2,0.43,0
2022-07-20 19:08:06,12,Fixa,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0028,4.86,4.24,4.24,0.98,0.0818,26.9,78.8,0.8,0.64,1
2022-07-20 19:08:07,13,Fixa,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.108,37.7,63.1,6.5,0.67,0
2022-07-20 19:08:08,14,Fixa,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0051,14.5,12.7,12.7,0.96,0.692,7.7,45.5,4.9,0.16,1
2022-07-20 19:08:09,15,Fixa,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0022,4.86,4.24,4.24,0.98,0.0829,13.1,96.8,8.3,0.17,1
2022-07-20 19:08:10,16,Fixa,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.896,38.0,49.6,2.7,0.84,0
2022-07-20 19:08:11,17,Fixa,0.0,Fuzzy,Padrão B,1.15,1.22,1.27,0.03,14.5,12.7,12.7,0.78,0.839,38.9,91.4,5.7,0.84,1
2022-07-20 19:08:12,18,Fixa,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.0942,24.7,30.6,3.3,0.49,0
2022-07-20 19:08:13,19,Fixa,0.0,Fuzzy,Padrão B,1.18,1.23,1.27,0.024,14.5,12.7,12.7,0.8,0.817,31.9,15.6,1.5,0.79,1
2022-07-20 19:08:14,20,Fixa,0.0,Fuzzy,Padrão A,1.26,1.27,1.28,0.0033,16.4,14.3,14.3,0.94,2.36,15.5,58.4,4.7,0.26,1
2022-07-20 19:08:15,21,Fixa,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,0.87,2.88,26.5,0.9,9.7,0.22,0
2022-07-20 19:08:16,22,Fixa,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.0814,19.3,89.0,1.3,0.54,1
2022-07-20 19:08:17,23,Fixa,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.08,30.0,81.5,9.1,0.47,0
2022-07-20 19:08:18,24,Fixa,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0069,14.5,12.7,12.7,0.96,0.643,6.3,19.6,5.4,0.16,1
2022-07-20 19:08:19,25,Fixa,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,0.87,2.84,40.5,84.5,5.7,0.84,0
2022-07-20 19:08:20,26,Fixa,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.096,3.0,68.3,1.3,0.16,1
2022-07-20 19:08:21,27,Fixa,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.968,19.2,25.8,7.5,0.25,0
2022-07-20 19:08:22,28,Fixa,0.0,Fuzzy,Padrão B,1.2,1.24,1.28,0.019,14.5,12.7,12.7,0.86,1.01,29.4,42.9,5.0,0.54,1
2022-07-20 19:08:23,29,Fixa,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,0.87,3.32,9.8,26.7,6.5,0.17,0
2022-07-20 19:08:24,30,Fixa,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0018,4.86,4.24,4.24,0.98,0.126,9.4,88.1,8.2,0.16,1
2022-07-20 19:08:25,31,Fixa,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,1.14,7.4,86.3,1.7,0.16,0
2022-07-20 19:08:26,32,Fixa,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0051,14.5,12.7,12.7,0.96,0.61,5.5,51.9,3.1,0.16,1
2022-07-20 19:08:27,33,Fixa,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0027,4.86,4.24,4.24,0.97,0.111,30.6,16.5,4.8,0.55,1
2022-07-20 19:08:28,34,Fixa,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.0873,36.4,16.8,8.3,0.5,0
2022-07-20 19:08:29,35,Fixa,0.0,Fuzzy,Padrão B,1.26,1.28,1.28,0.0038,14.5,12.7,12.7,0.96,0.664,19.9,97.7,8.1,0.16,1
2022-07-20 19:08:30,36,Fixa,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.0795,18.2,14.3,5.7,0.2,0
2022-07-20 19:08:31,37,Fixa,0.0,Fuzzy,Padrão B,1.19,1.25,1.27,0.016,14.5,12.7,12.7,0.87,1.04,23.3,45.1,0.4,0.57,1
2022-07-20 19:08:32,38,Fixa,0.0,Fuzzy,Padrão A,1.24,1.25,1.27,0.007,16.4,14.3,14.3,0.89,2.58,40.5,65.5,9.0,0.64,1
2022-07-20 19:08:33,39,Fixa,0.0,Fuzzy,Padrão B,1.22,1.25,1.28,0.015,14.5,12.7,12.7,0.87,1.0,25.9,69.3,3.9,0.52,1
2022-07-20 19:08:34,40,Fixa,0.0,Fuzzy,Padrão A,1.24,1.26,1.27,0.0069,16.4,14.3,14.3,0.91,2.85,31.6,4.6,5.6,0.57,1
2022-07-20 19:08:35,41,Fixa,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.0737,11.9,51.2,9.7,0.16,0
2022-07-20 19:08:36,42,Fixa,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0056,14.5,12.7,12.7,0.95,0.657,9.4,97.5,3.0,0.17,1
2022-07-20 19:08:37,43,Fixa,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0059,14.5,12.7,12.7,0.96,0.551,8.6,51.1,2.6,0.16,1
2022-07-20 19:08:38,44,Fixa,0.0,Fuzzy,Padrão A,1.26,1.27,1.28,0.0042,16.4,14.3,14.3,0.94,1.97,21.8,21.0,7.8,0.25,1
2022-07-20 19:08:39,45,Fixa,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.0863,28.2,75.9,4.4,0.42,1
2022-07-20 19:08:40,46,Fixa,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.0733,20.2,33.1,4.9,0.29,0
2022-07-20 19:08:41,47,Fixa,0.0,Fuzzy,Padrão B,1.26,1.28,1.28,0.0046,14.5,12.7,12.7,0.96,0.66,6.5,14.7,2.5,0.16,1
2022-07-20 19:08:42,48,Fixa,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.971,26.2,84.7,0.8,0.64,0
2022-07-20 19:08:43,49,Fixa,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0051,14.5,12.7,12.7,0.96,0.594,0.6,20.5,7.9,0.16,1
2022-07-20 19:08:44,50,Fixa,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0018,4.86,4.24,4.24,0.98,0.0758,16.4,51.1,7.1,0.19,1
2022-07-20 19:08:45,51,ToU,0.5,No_fuzzy,Padrão B,1.04,1.12,1.17,0.032,14.5,13.2,13.8,0.72,0.837,22.1,5.3,8.2,0.18,0
2022-07-20 19:08:46,52,ToU,0.25,Fuzzy,Padrão C,1.2,1.22,1.24,0.0085,4.86,3.76,4.04,0.96,0.119,14.4,28.7,0.4,0.38,1
2022-07-20 19:08:47,53,ToU,0.5,No_fuzzy,Padrão B,1.04,1.12,1.17,0.032,14.5,13.2,13.8,0.72,0.844,12.8,96.0,10.0,0.17,0
2022-07-20 19:08:48,54,ToU,0.25,Fuzzy,Padrão C,1.21,1.22,1.24,0.0091,4.86,3.75,4.04,0.96,0.128,25.5,11.5,2.3,0.51,1
2022-07-20 19:08:49,55,ToU,0.75,Fuzzy,Padrão C,1.06,1.13,1.15,0.028,4.86,3.72,4.04,0.96,0.0969,8.8,56.8,0.6,0.16,1
2022-07-20 19:08:50,56,ToU,1.0,Fuzzy,Padrão B,0.925,1.03,1.11,0.057,14.5,13.3,13.8,0.87,0.877,28.7,15.6,7.2,0.39,1
2022-07-20 19:08:51,57,ToU,1.0,Fuzzy,Padrão A,1.07,1.15,1.24,0.05,16.4,13.3,15.8,0.94,2.72,24.3,8.6,9.1,0.17,1
2022-07-20 19:08:52,58,ToU,0.25,No_fuzzy,Padrão C,1.21,1.22,1.23,0.0077,4.86,3.74,4.04,0.96,0.117,0.6,74.2,5.2,0.16,0
2022-07-20 19:08:53,59,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.74,4.04,0.96,0.104,38.0,81.3,4.8,0.84,0
2022-07-20 19:08:54,60,ToU,0.5,Fuzzy,Padrão B,1.11,1.16,1.19,0.026,14.5,13.2,13.8,0.94,0.713,24.5,38.1,8.3,0.18,1
2022-07-20 19:08:55,61,ToU,0.25,No_fuzzy,Padrão C,1.21,1.22,1.23,0.0077,4.86,3.74,4.04,0.96,0.0988,1.7,45.4,4.9,0.16,0
2022-07-20 19:08:56,62,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.74,4.04,0.96,0.118,40.4,73.2,8.9,0.68,0
2022-07-20 19:08:57,63,ToU,0.5,Fuzzy,Padrão B,1.07,1.12,1.18,0.033,14.5,13.2,13.8,0.7,0.947,38.9,85.3,2.9,0.84,1
2022-07-20 19:08:58,64,ToU,0.25,Fuzzy,Padrão A,1.2,1.22,1.25,0.016,16.4,13.6,15.8,0.89,3.18,23.5,44.4,2.0,0.56,1
2022-07-20 19:08:59,65,ToU,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,14.2,13.8,0.79,0.917,6.6,18.5,9.5,0.16,0
2022-07-20 19:09:00,66,ToU,0.75,No_fuzzy,Padrão A,1.07,1.17,1.25,0.047,16.4,13.5,15.8,0.82,3.08,1.6,37.1,1.4,0.16,0
2022-07-20 19:09:01,67,ToU,0.75,Fuzzy,Padrão B,1.0,1.08,1.15,0.039,14.5,13.4,13.8,0.86,0.945,15.4,7.5,2.4,0.42,1
2022-07-20 19:09:02,68,ToU,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,3.99,4.04,0.98,0.0888,11.5,44.7,2.7,0.22,0
2022-07-20 19:09:03,69,ToU,0.25,Fuzzy,Padrão B,1.18,1.21,1.24,0.014,14.5,13.1,13.8,0.94,0.742,13.8,99.0,9.1,0.18,1
2022-07-20 19:09:04,70,ToU,0.5,Fuzzy,Padrão B,1.1,1.15,1.19,0.025,14.5,13.3,13.8,0.94,0.822,10.0,49.9,3.7,0.19,1
2022-07-20 19:09:05,71,ToU,0.25,No_fuzzy,Padrão B,1.1,1.17,1.2,0.025,14.5,13.6,13.8,0.76,0.839,10.6,24.3,2.6,0.19,0
2022-07-20 19:09:06,72,ToU,0.5,Fuzzy,Padrão A,1.15,1.2,1.26,0.025,16.4,13.6,15.8,0.93,3.02,27.8,41.8,8.2,0.28,1
2022-07-20 19:09:07,73,ToU,1.0,Fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.74,4.04,0.95,0.103,39.2,95.5,2.5,0.84,1
2022-07-20 19:09:08,74,ToU,0.5,Fuzzy,Padrão B,1.1,1.14,1.19,0.027,14.5,13.1,13.8,0.82,0.853,26.4,29.0,1.6,0.52,1
2022-07-20 19:09:09,75,ToU,0.5,Fuzzy,Padrão B,1.1,1.15,1.19,0.027,14.5,13.4,13.8,0.94,0.712,9.9,92.4,9.4,0.16,1
2022-07-20 19:09:10,76,ToU,0.25,No_fuzzy,Padrão C,1.21,1.22,1.23,0.0077,4.86,3.74,4.04,0.96,0.0971,29.9,57.4,0.9,0.66,0
2022-07-20 19:09:11,77,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.74,4.04,0.96,0.122,26.5,8.0,9.1,0.22,0
2022-07-20 19:09:12,78,ToU,0.5,Fuzzy,Padrão B,1.12,1.16,1.19,0.02,14.5,13.2,13.8,0.95,0.68,9.7,64.3,5.0,0.16,1
2022-07-20 19:09:13,79,ToU,1.0,Fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.74,4.04,0.96,0.0914,24.4,62.3,7.8,0.23,1
2022-07-20 19:09:14,80,ToU,0.5,Fuzzy,Padrão B,1.1,1.15,1.19,0.026,14.5,13.4,13.8,0.94,0.757,5.3,29.1,6.5,0.17,1
2022-07-20 19:09:15,81,ToU,0.25,No_fuzzy,Padrão C,1.21,1.22,1.23,0.0077,4.86,3.74,4.04,0.96,0.126,7.9,15.1,7.9,0.16,0
2022-07-20 19:09:16,82,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.74,4.04,0.96,0.12,32.8,46.9,0.4,0.82,0
2022-07-20 19:09:17,83,ToU,0.5,Fuzzy,Padrão B,1.07,1.13,1.18,0.032,14.5,13.3,13.8,0.78,0.805,32.2,38.9,4.0,0.62,1
2022-07-20 19:09:18,84,ToU,0.75,No_fuzzy,Padrão C,1.07,1.13,1.15,0.021,4.86,3.68,4.04,0.96,0.12,22.9,13.3,2.3,0.5,0
2022-07-20 19:09:19,85,ToU,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,15.1,15.8,0.87,3.23,8.8,41.2,2.8,0.16,0
2022-07-20 19:09:20,86,ToU,0.5,Fuzzy,Padrão A,1.16,1.2,1.25,0.024,16.4,13.6,15.8,0.95,2.95,9.3,19.0,9.9,0.16,1
2022-07-20 19:09:21,87,ToU,0.0,Fuzzy,Padrão A,1.23,1.25,1.27,0.011,16.4,15.1,15.8,0.89,2.52,40.4,87.8,7.5,0.67,1
2022-07-20 19:09:22,88,ToU,0.25,No_fuzzy,Padrão C,1.21,1.22,1.23,0.0077,4.86,3.74,4.04,0.96,0.1,30.6,99.5,7.8,0.5,0
2022-07-20 19:09:23,89,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.74,4.04,0.96,0.098,31.6,94.1,7.8,0.54,0
2022-07-20 19:09:24,90,ToU,0.5,Fuzzy,Padrão B,1.1,1.16,1.19,0.022,14.5,13.1,13.8,0.95,0.739,10.5,10.5,9.9,0.16,1
2022-07-20 19:09:25,91,ToU,0.25,Fuzzy,Padrão B,1.18,1.21,1.23,0.015,14.5,13.1,13.8,0.93,0.741,10.6,93.0,1.9,0.19,1
2022-07-20 19:09:26,92,ToU,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,15.1,15.8,0.87,2.83,13.9,57.7,8.7,0.18,0
2022-07-20 19:09:27,93,ToU,0.5,Fuzzy,Padrão A,1.14,1.2,1.24,0.028,16.4,13.3,15.8,0.86,2.96,23.1,69.4,3.0,0.64,1
2022-07-20 19:09:28,94,ToU,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,15.1,15.8,0.87,2.78,19.4,81.2,8.0,0.16,0
2022-07-20 19:09:29,95,ToU,0.5,Fuzzy,Padrão A,1.17,1.2,1.24,0.021,16.4,13.6,15.8,0.95,3.15,11.7,51.9,8.9,0.16,1
2022-07-20 19:09:30,96,ToU,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0019,4.86,3.97,4.04,0.98,0.0871,17.2,56.2,1.0,0.49,1
2022-07-20 19:09:31,97,ToU,0.5,Fuzzy,Padrão A,1.12,1.18,1.23,0.027,16.4,13.9,15.8,0.87,2.78,40.9,25.3,7.2,0.6,1
2022-07-20 19:09:32,98,ToU,0.0,Fuzzy,Padrão A,1.27,1.27,1.28,0.0024,16.4,15.2,15.8,0.96,2.09,1.0,6.4,0.7,0.16,1
2022-07-20 19:09:33,99,ToU,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.002,4.86,3.98,4.04,0.98,0.115,28.1,88.1,10.0,0.32,1
2022-07-20 19:09:34,100,ToU,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,14.2,13.8,0.79,0.953,8.8,58.0,10.0,0.16,0
2022-07-21 20:07:31,1,Fixa,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0041,14.5,12.7,12.7,0.96,0.669,13.3,54.6,9.9,0.17,1
2022-07-21 20:07:32,2,Fixa,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.924,6.2,19.1,5.6,0.16,0
2022-07-21 20:07:33,3,Fixa,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,0.96,0.677,12.7,57.5,6.1,0.17,1
2022-07-21 20:07:34,4,Fixa,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.934,11.5,29.1,3.1,0.22,0
2022-07-21 20:07:35,5,Fixa,0.0,Fuzzy,Padrão B,1.2,1.25,1.28,0.021,14.5,12.7,12.7,0.86,0.8,34.2,58.5,7.7,0.53,1
2022-07-21 20:07:36,6,Fixa,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0018,4.86,4.24,4.24,0.98,0.103,15.0,0.2,0.2,0.41,1
2022-07-21 20:07:37,7,Fixa,0.0,Fuzzy,Padrão A,1.26,1.27,1.28,0.0041,16.4,14.3,14.3,0.94,3.09,11.9,33.5,0.0,0.24,1
2022-07-21 20:07:38,8,Fixa,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,0.87,2.96,27.8,36.7,8.5,0.28,0
2022-07-21 20:07:39,9,Fixa,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0026,4.86,4.24,4.24,0.98,0.0999,35.8,28.9,1.2,0.84,1
2022-07-21 20:07:40,10,Fixa,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.953,8.0,72.9,7.2,0.17,0
2022-07-21 20:07:41,11,Fixa,0.0,Fuzzy,Padrão B,1.21,1.25,1.27,0.014,14.5,12.7,12.7,0.88,0.897,15.5,43.3,3.5,0.43,1
2022-07-21 20:07:42,12,Fixa,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,0.87,2.86,19.1,0.4,5.1,0.23,0
2022-07-21 20:07:43,13,Fixa,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0026,4.86,4.24,4.24,0.98,0.112,38.7,18.5,0.5,0.84,1
2022-07-21 20:07:44,14,Fixa,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.978,16.3,21.4,1.7,0.45,0
2022-07-21 20:07:45,15,Fixa,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0065,14.5,12.7,12.7,0.96,0.673,8.4,39.3,5.1,0.16,1
2022-07-21 20:07:46,16,Fixa,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.0879,34.6,41.1,7.5,0.56,0
2022-07-21 20:07:47,17,Fixa,0.0,Fuzzy,Padrão B,1.25,1.27,1.28,0.0067,14.5,12.7,12.7,0.95,0.633,14.3,66.7,6.6,0.18,1
2022-07-21 20:07:48,18,Fixa,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0026,4.86,4.24,4.24,0.98,0.0739,16.3,21.6,4.4,0.31,1
2022-07-21 20:07:49,19,Fixa,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.924,0.2,70.8,1.7,0.16,0
2022-07-21 20:07:50,20,Fixa,0.0,Fuzzy,Padrão B,1.21,1.25,1.27,0.015,14.5,12.7,12.7,0.88,0.742,29.7,32.4,6.3,0.49,1
2022-07-21 20:07:51,21,Fixa,0.0,Fuzzy,Padrão A,1.23,1.25,1.27,0.01,16.4,14.3,14.3,0.88,2.81,33.4,68.4,6.1,0.77,1
2022-07-21 20:07:52,22,Fixa,0.0,Fuzzy,Padrão B,1.18,1.24,1.26,0.019,14.5,12.7,12.7,0.84,0.931,25.0,76.6,0.9,0.64,1
2022-07-21 20:07:53,23,Fixa,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0018,4.86,4.24,4.24,0.98,0.0995,4.3,60.9,5.6,0.16,1
2022-07-21 20:07:54,24,Fixa,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.981,15.2,96.0,9.3,0.17,0
2022-07-21 20:07:55,25,Fixa,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0056,14.5,12.7,12.7,0.96,0.59,22.3,90.9,8.3,0.17,1
2022-07-21 20:07:56,26,Fixa,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0017,4.86,4.24,4.24,0.98,0.0781,21.2,2.3,9.6,0.18,1
2022-07-21 20:07:57,27,Fixa,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.95,38.2,23.6,3.9,0.64,0
2022-07-21 20:07:58,28,Fixa,0.0,Fuzzy,Padrão B,1.19,1.23,1.27,0.02,14.5,12.7,12.7,0.79,1.05,38.2,42.6,1.4,0.84,1
2022-07-21 20:07:59,29,Fixa,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,0.87,2.85,25.0,15.6,1.5,0.51,0
