Unnamed: 0,casa,tarifa,alfa,conf_tip,cargas,fit_min,fit_med,fit_max,std_dev,consumo,custo_med,target,conf_med %,t_med,temp,umidade,humor,omega,rel_alt
2022-10-08 23:11:04,30,TC,0.0,Fuzzy,Padrão B,1.2,1.25,1.27,0.015,14.5,12.7,12.7,0.86,0.714,32.4,43.2,7.5,0.55,1
2022-10-08 23:11:05,31,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0018,4.86,4.24,4.24,0.98,0.0794,8.7,78.0,5.5,0.16,1
2022-10-08 23:11:06,32,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.804,14.2,92.7,5.2,0.18,0
2022-10-08 23:11:07,33,TC,0.0,Fuzzy,Padrão B,1.15,1.23,1.27,0.027,14.5,12.7,12.7,0.81,0.795,33.2,43.9,2.9,0.82,1
2022-10-08 23:11:08,34,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0049,14.5,12.7,12.7,0.96,0.567,1.7,3.5,3.2,0.16,1
2022-10-08 23:11:09,35,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.804,35.7,62.4,9.4,0.57,0
2022-10-08 23:11:10,36,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0068,14.5,12.7,12.7,0.96,0.544,3.7,73.7,9.5,0.16,1
2022-10-08 23:11:11,37,TC,0.0,Fuzzy,Padrão B,1.15,1.23,1.27,0.029,14.5,12.7,12.7,0.8,0.967,34.5,25.3,2.8,0.84,1
2022-10-08 23:11:12,38,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0018,4.86,4.24,4.24,0.98,0.0801,2.0,33.4,9.2,0.16,1
2022-10-08 23:11:13,39,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.803,13.6,71.6,6.3,0.17,0
2022-10-08 23:11:14,40,TC,0.0,Fuzzy,Padrão B,1.2,1.23,1.26,0.019,14.5,12.7,12.7,0.82,0.851,30.9,82.2,1.8,0.73,1
2022-10-08 23:11:15,41,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0053,14.5,12.7,12.7,0.96,0.532,5.3,58.3,7.8,0.16,1
2022-10-08 23:11:16,42,TC,0.0,Fuzzy,Padrão A,1.27,1.27,1.28,0.0026,16.4,14.3,14.3,0.95,1.82,11.5,12.2,3.2,0.22,1
2022-10-08 23:11:17,43,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0019,4.86,4.24,4.24,0.98,0.0744,1.7,39.4,4.5,0.17,1
2022-10-08 23:11:18,44,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.793,1.7,38.0,6.1,0.16,0
2022-10-08 23:11:19,45,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.006,14.5,12.7,12.7,0.95,0.527,16.2,58.3,6.3,0.17,1
2022-10-08 23:11:20,46,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0027,4.86,4.24,4.24,0.98,0.0779,35.2,23.6,6.5,0.63,1
2022-10-08 23:11:21,47,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,0.87,2.43,31.3,4.3,3.5,0.7,0
2022-10-08 23:11:22,48,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0029,4.86,4.24,4.24,0.98,0.0801,31.4,79.5,2.0,0.76,1
2022-10-08 23:11:23,49,TC,0.0,Fuzzy,Padrão A,1.25,1.26,1.27,0.0057,16.4,14.3,14.3,0.92,2.35,30.2,84.7,7.6,0.49,1
2022-10-08 23:11:24,50,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,0.87,2.41,18.5,59.7,0.9,0.52,0
2022-10-08 23:11:25,51,ToU,0.5,Fuzzy,Padrão A,1.11,1.18,1.25,0.032,16.4,13.7,15.8,0.83,2.3,34.9,11.8,1.3,0.84,1
2022-10-08 23:11:26,52,ToU,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,14.2,13.8,0.79,0.803,32.2,14.6,0.8,0.8,0
2022-10-08 23:11:27,53,ToU,0.75,No_fuzzy,Padrão A,1.07,1.17,1.25,0.047,16.4,13.5,15.8,0.82,2.63,18.6,62.2,7.1,0.25,0
2022-10-08 23:11:28,54,ToU,0.75,Fuzzy,Padrão B,1.0,1.09,1.15,0.046,14.5,13.3,13.8,0.87,0.796,14.6,27.2,0.1,0.39,1
2022-10-08 23:11:29,55,ToU,1.0,Fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.74,4.04,0.96,0.0876,10.3,40.9,2.6,0.18,1
2022-10-08 23:11:30,56,ToU,0.5,Fuzzy,Padrão B,1.1,1.15,1.19,0.025,14.5,13.0,13.8,0.85,0.716,32.9,6.6,8.5,0.49,1
2022-10-08 23:11:31,57,ToU,0.75,No_fuzzy,Padrão A,1.07,1.17,1.25,0.047,16.4,13.5,15.8,0.82,2.64,0.9,1.1,5.1,0.16,0
2022-10-08 23:11:32,58,ToU,0.75,Fuzzy,Padrão B,1.01,1.09,1.15,0.042,14.5,13.3,13.8,0.95,0.693,5.2,55.5,8.4,0.16,1
2022-10-08 23:11:33,59,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.74,4.04,0.96,0.086,36.6,29.2,7.7,0.53,0
2022-10-08 23:11:34,60,ToU,0.5,Fuzzy,Padrão B,1.1,1.15,1.19,0.027,14.5,13.4,13.8,0.94,0.606,6.5,28.8,8.3,0.16,1
2022-10-08 23:11:35,61,ToU,0.25,No_fuzzy,Padrão C,1.21,1.22,1.23,0.0077,4.86,3.74,4.04,0.96,0.0901,12.7,58.6,4.6,0.28,0
2022-10-08 23:11:36,62,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.74,4.04,0.96,0.0847,19.6,26.7,1.0,0.5,0
2022-10-08 23:11:37,63,ToU,0.5,Fuzzy,Padrão B,1.1,1.15,1.19,0.025,14.5,13.4,13.8,0.94,0.705,0.9,99.4,7.1,0.17,1
2022-10-08 23:11:38,64,ToU,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.002,4.86,4.02,4.04,0.98,0.0709,21.5,0.9,6.7,0.38,1
2022-10-08 23:11:39,65,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0938,16.6,20.3,9.0,0.16,0
2022-10-08 23:11:40,66,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.726,18.1,13.0,9.3,0.16,0
2022-10-08 23:11:41,67,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.094,15.1,97.4,2.2,0.41,0
2022-10-08 23:11:42,68,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.703,40.3,93.7,2.3,0.84,0
2022-10-08 23:11:43,69,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0933,34.8,37.7,4.7,0.63,0
2022-10-08 23:11:44,70,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.713,37.5,86.7,5.5,0.84,0
2022-10-08 23:11:45,71,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0969,28.8,26.5,8.6,0.35,0
2022-10-08 23:11:46,72,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.709,38.1,15.0,1.9,0.84,0
2022-10-08 23:11:47,73,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0918,22.9,21.4,2.9,0.5,0
2022-10-08 23:11:48,74,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.71,27.5,28.0,8.1,0.27,0
2022-10-08 23:11:49,75,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0934,9.3,3.9,7.8,0.16,0
2022-10-08 23:11:50,76,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.714,7.7,61.8,0.7,0.16,0
2022-10-08 23:11:51,77,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0962,32.8,31.4,6.6,0.58,0
2022-10-08 23:11:52,78,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.712,35.5,21.1,1.7,0.84,0
2022-10-08 23:11:53,79,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0939,29.3,85.6,2.5,0.62,0
2022-10-08 23:11:54,80,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.714,2.2,77.8,4.6,0.16,0
2022-10-08 23:11:55,81,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0966,23.0,20.5,5.6,0.44,0
2022-10-08 23:11:56,82,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.712,22.2,27.1,3.0,0.5,0
2022-10-08 23:11:57,83,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0919,22.7,3.4,3.7,0.43,0
2022-10-08 23:11:58,84,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.709,16.8,97.5,5.1,0.16,0
2022-10-08 23:11:59,85,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0939,6.4,46.2,2.6,0.16,0
2022-10-08 23:12:00,86,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.709,27.5,68.3,10.0,0.28,0
2022-10-08 23:12:01,87,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0917,8.5,37.0,3.4,0.17,0
2022-10-08 23:12:02,88,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.71,0.7,68.5,1.2,0.16,0
2022-10-08 23:12:03,89,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0946,38.3,69.5,0.4,0.84,0
2022-10-08 23:12:04,90,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.717,23.6,16.8,3.6,0.46,0
2022-10-08 23:12:05,91,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0917,34.8,47.2,5.0,0.66,0
2022-10-08 23:12:06,92,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.707,18.5,93.8,4.7,0.28,0
2022-10-08 23:12:07,93,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0913,7.6,37.8,4.9,0.16,0
2022-10-08 23:12:08,94,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.716,35.4,4.9,0.4,0.84,0
2022-10-08 23:12:09,95,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0951,8.1,92.9,5.8,0.16,0
2022-10-08 23:12:10,96,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.724,37.8,73.4,0.2,0.84,0
2022-10-08 23:12:11,97,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0936,28.2,98.4,9.9,0.33,0
2022-10-08 23:12:12,98,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.712,5.5,76.0,0.9,0.16,0
2022-10-08 23:12:13,99,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0932,39.0,61.7,0.7,0.84,0
2022-10-08 23:12:14,100,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.716,8.5,75.5,2.5,0.16,0
2022-10-10 00:10:27,1,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.0733,23.9,42.8,3.3,0.51,0
2022-10-10 00:10:28,2,TC,0.0,Fuzzy,Padrão B,1.18,1.24,1.27,0.018,14.5,12.7,12.7,0.84,0.709,37.1,66.6,7.2,0.63,1
2022-10-10 00:10:29,3,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,0.87,2.4,29.2,16.5,5.2,0.54,0
2022-10-10 00:10:30,4,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0019,4.86,4.24,4.24,0.98,0.0793,24.4,41.7,4.8,0.5,1
2022-10-10 00:10:31,5,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.807,9.0,62.1,9.5,0.16,0
2022-10-10 00:10:32,6,TC,0.0,Fuzzy,Padrão B,1.25,1.27,1.28,0.0068,14.5,12.7,12.7,0.94,0.553,24.1,84.0,6.6,0.2,1
2022-10-10 00:10:33,7,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0017,4.86,4.24,4.24,0.98,0.0769,14.0,12.6,1.3,0.36,1
2022-10-10 00:10:34,8,TC,0.0,Fuzzy,Padrão A,1.26,1.27,1.28,0.0051,16.4,14.3,14.3,0.93,2.05,15.0,19.5,4.3,0.33,1
2022-10-10 00:10:35,9,TC,0.0,Fuzzy,Padrão A,1.27,1.27,1.28,0.0023,16.4,14.3,14.3,0.96,1.95,23.9,70.2,8.9,0.17,1
2022-10-10 00:10:36,10,TC,0.0,Fuzzy,Padrão A,1.25,1.26,1.27,0.0064,16.4,14.3,14.3,0.93,1.88,15.2,72.0,1.7,0.42,1
2022-10-10 00:10:37,11,TC,0.0,Fuzzy,Padrão A,1.25,1.26,1.27,0.0056,16.4,14.3,14.3,0.92,1.85,25.2,17.9,5.1,0.49,1
2022-10-10 00:10:38,12,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.805,40.9,87.1,9.6,0.68,0
2022-10-10 00:10:39,13,TC,0.0,Fuzzy,Padrão B,1.17,1.23,1.27,0.022,14.5,12.7,12.7,0.81,0.798,37.4,46.7,1.6,0.84,1
2022-10-10 00:10:40,14,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,0.87,2.41,4.5,37.5,2.1,0.16,0
2022-10-10 00:10:41,15,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0016,4.86,4.24,4.24,0.98,0.0813,10.3,13.3,3.2,0.18,1
2022-10-10 00:10:42,16,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.077,30.6,4.1,7.2,0.5,1
2022-10-10 00:10:43,17,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.0707,1.4,28.4,5.0,0.16,0
2022-10-10 00:10:44,18,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0049,14.5,12.7,12.7,0.96,0.512,7.2,37.4,4.8,0.16,1
2022-10-10 00:10:45,19,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0063,14.5,12.7,12.7,0.96,0.519,1.4,20.7,8.3,0.16,1
2022-10-10 00:10:46,20,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,0.87,2.4,28.0,50.7,1.0,0.63,0
2022-10-10 00:10:47,21,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0019,4.86,4.24,4.24,0.98,0.0722,2.9,48.5,6.2,0.16,1
2022-10-10 00:10:48,22,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.804,39.2,57.7,10.0,0.5,0
2022-10-10 00:10:49,23,TC,0.0,Fuzzy,Padrão B,1.25,1.27,1.28,0.0073,14.5,12.7,12.7,0.95,0.514,9.4,95.9,4.1,0.19,1
2022-10-10 00:10:50,24,TC,0.0,Fuzzy,Padrão A,1.27,1.27,1.28,0.0027,16.4,14.3,14.3,0.96,1.91,11.2,49.9,7.4,0.17,1
2022-10-10 00:10:51,25,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0023,4.86,4.24,4.24,0.98,0.0789,14.7,15.5,9.5,0.17,1
2022-10-10 00:10:52,26,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0016,4.86,4.24,4.24,0.98,0.0778,24.8,60.0,9.5,0.18,1
2022-10-10 00:10:53,27,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0026,4.86,4.24,4.24,0.98,0.0921,39.0,14.7,2.7,0.84,1
2022-10-10 00:10:54,28,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.797,36.0,57.3,6.8,0.63,0
2022-10-10 00:10:55,29,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,0.96,0.52,16.8,28.7,9.7,0.16,1
2022-10-10 00:10:56,30,TC,0.0,Fuzzy,Padrão A,1.23,1.26,1.27,0.0089,16.4,14.3,14.3,0.89,2.53,28.9,64.5,0.4,0.62,1
2022-10-10 00:10:57,31,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,0.87,2.41,7.5,23.3,8.9,0.16,0
2022-10-10 00:10:58,32,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0022,4.86,4.24,4.24,0.98,0.0777,8.4,1.1,3.5,0.17,1
2022-10-10 00:10:59,33,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.805,7.7,76.9,7.5,0.17,0
2022-10-10 00:11:00,34,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0064,14.5,12.7,12.7,0.95,0.525,11.4,90.7,7.5,0.17,1
2022-10-10 00:11:01,35,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.0693,10.8,11.5,9.2,0.16,0
2022-10-10 00:11:02,36,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0068,14.5,12.7,12.7,0.96,0.554,4.9,3.8,0.2,0.16,1
2022-10-10 00:11:03,37,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0068,14.5,12.7,12.7,0.95,0.579,15.1,87.6,6.1,0.17,1
2022-10-10 00:11:04,38,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0018,4.86,4.24,4.24,0.98,0.0782,2.7,23.2,7.9,0.16,1
2022-10-10 00:11:05,39,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.798,25.2,34.9,3.9,0.5,0
2022-10-10 00:11:06,40,TC,0.0,Fuzzy,Padrão B,1.2,1.25,1.28,0.016,14.5,12.7,12.7,0.88,0.772,25.0,38.1,4.4,0.49,1
2022-10-10 00:11:07,41,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0024,4.86,4.24,4.24,0.98,0.0803,26.3,96.2,2.4,0.64,1
2022-10-10 00:11:08,42,TC,0.0,Fuzzy,Padrão A,1.27,1.27,1.28,0.0023,16.4,14.3,14.3,0.96,1.74,9.9,42.4,6.8,0.17,1
2022-10-10 00:11:09,43,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.0708,13.1,13.0,1.6,0.31,0
2022-10-10 00:11:10,44,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0058,14.5,12.7,12.7,0.95,0.495,6.7,48.5,3.7,0.17,1
2022-10-10 00:11:11,45,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0062,14.5,12.7,12.7,0.95,0.538,0.9,55.9,6.8,0.17,1
2022-10-10 00:11:12,46,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.804,21.4,88.5,9.9,0.18,0
2022-10-10 00:11:13,47,TC,0.0,Fuzzy,Padrão B,1.21,1.25,1.27,0.015,14.5,12.7,12.7,0.88,0.716,28.5,49.0,6.6,0.44,1
2022-10-10 00:11:14,48,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.801,1.2,35.9,6.6,0.17,0
2022-10-10 00:11:15,49,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0049,14.5,12.7,12.7,0.96,0.572,12.1,42.2,7.8,0.17,1
2022-10-10 00:11:16,50,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.806,21.1,72.3,0.6,0.6,0
2022-10-10 00:11:17,51,ToU,0.75,No_fuzzy,Padrão A,1.07,1.17,1.25,0.047,16.4,13.5,15.8,0.82,2.67,19.3,98.7,5.4,0.16,0
2022-10-10 00:11:18,52,ToU,0.75,Fuzzy,Padrão B,1.02,1.1,1.15,0.035,14.5,13.1,13.8,0.94,0.676,14.8,65.1,9.0,0.17,1
2022-10-10 00:11:19,53,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0927,36.2,31.8,5.9,0.64,0
2022-10-10 00:11:20,54,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.708,36.2,13.9,2.5,0.84,0
2022-10-10 00:11:21,55,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0962,5.3,40.2,7.7,0.16,0
2022-10-10 00:11:22,56,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.725,12.4,40.7,1.9,0.27,0
2022-10-10 00:11:23,57,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.094,34.2,90.4,4.6,0.82,0
2022-10-10 00:11:24,58,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.727,36.7,34.8,1.3,0.84,0
2022-10-10 00:11:25,59,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0929,40.3,61.7,4.2,0.65,0
2022-10-10 00:11:26,60,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.71,6.5,24.4,4.1,0.17,0
2022-10-10 00:11:27,61,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0932,24.0,2.8,2.4,0.51,0
2022-10-10 00:11:28,62,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.717,31.8,56.6,9.0,0.48,0
2022-10-10 00:11:29,63,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0947,24.0,39.9,8.9,0.17,0
2022-10-10 00:11:30,64,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.709,34.4,0.9,1.6,0.84,0
2022-10-10 00:11:31,65,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.093,24.4,87.7,0.6,0.64,0
2022-10-10 00:11:32,66,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.714,27.3,50.0,0.2,0.63,0
2022-10-10 00:11:33,67,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0951,32.9,35.0,8.8,0.49,0
2022-10-10 00:11:34,68,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.708,29.2,35.6,6.4,0.46,0
2022-10-10 00:11:35,69,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0948,40.8,47.1,0.9,0.84,0
2022-10-10 00:11:36,70,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.705,10.5,60.3,8.2,0.16,0
2022-10-10 00:11:37,71,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0948,38.2,44.7,4.0,0.62,0
2022-10-10 00:11:38,72,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.708,27.2,13.8,5.2,0.5,0
2022-10-10 00:11:39,73,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.093,32.9,77.6,4.5,0.79,0
2022-10-10 00:11:40,74,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.722,27.6,17.7,1.2,0.55,0
2022-10-10 00:11:41,75,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0942,40.6,10.0,5.8,0.68,0
2022-10-10 00:11:42,76,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.723,33.2,92.3,2.9,0.82,0
2022-10-10 00:11:43,77,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0921,30.3,34.8,6.4,0.49,0
2022-10-10 00:11:44,78,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.719,39.6,18.2,6.1,0.68,0
2022-10-10 00:11:45,79,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0957,20.8,16.7,3.5,0.44,0
2022-10-10 00:11:46,80,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.718,28.7,2.6,5.3,0.52,0
2022-10-10 00:11:47,81,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.0955,30.6,72.6,8.0,0.5,0
2022-10-10 00:11:48,82,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.711,35.1,40.0,0.7,0.84,0
